latitude,longitude
28.6139,77.2089
28.6181,-96.6278
28.6267,79.8058
28.6269,78.0607
28.627,-81.4354
28.6295,-81.3718
28.63,82.49
28.6317,77.3186
28.6331,104.4181
28.6369,-106.0769
28.64,75.38
28.64,78.64
28.65,-17.9
28.65,30.85
28.65,70.68
28.65,121.25
28.6517,59.0158
28.6557,121.4208
28.6567,51.3808
28.6569,54.6861
28.658,-81.1872
28.6615,-81.3953
28.6619,-81.4444
28.6624,-81.3217
28.667,76.456
28.6677,-100.4788
28.6689,75.0406
28.67,77.42
28.6728,75.2328
28.6794,77.0284
28.6797,57.7447
28.6804,121.45
28.6825,-17.765
28.683,115.858
28.6833,77.0667
28.6889,-81.2703
28.6957,76.7072
28.6981,77.0689
28.6984,-81.4251
28.7,-100.5231
28.7,0.3167
28.7014,-81.3487
28.7015,-81.5316
28.7111,77.2688
28.712,77.6545
28.7125,-100.484
28.7136,80.5692
28.72,78.28
28.72,79.32
28.7233,120.0189
28.7299,-82.501
28.7309,77.7757
28.7354,77.1638
28.7361,118.625
28.7461,53.8039
28.75,70.8167
28.75,77.28
28.752,104.643
28.7592,-81.336
28.76,76.087
28.761,113.16
28.762,77.063
28.7672,-81.8962
28.7733,77.1593
28.7736,30.9228
28.7752,-82.0075
28.78,76.13
28.7891,-81.2757
28.792,-81.7352
28.7932,76.0502
28.7997,78.2628
28.8,79.0
28.807,76.314
28.8119,-82.5392
28.8142,-81.6344
28.815,76.063
28.8167,76.8667
28.821,77.166
28.8227,30.8992
28.8287,-96.9849
28.8319,78.7764
28.8386,-105.9111
28.8443,74.916
28.85,121.1167
28.8527,77.0929
28.8563,-81.6771
28.8564,52.0964
28.862,76.137
28.8683,52.7525
28.87,76.3285
28.871,105.442
28.873,76.642
28.8808,76.2427
28.8815,-81.324
28.8833,51.275
28.887,-82.4312
28.8909,76.5796
28.8915,-99.0975
28.9,120.0333
28.9034,-81.9887
28.9044,78.4675
28.905,-81.2137
28.91,80.59
28.9148,89.6045
28.9167,76.8833
28.9176,-82.4542
28.92,79.5
28.92,79.97
28.9218,30.9844
28.9241,-81.9299
28.9264,50.8514
28.9289,-114.1556
28.9294,112.316
28.93,78.22
28.93,79.7
28.93,81.63
28.9306,51.0689
28.9306,117.5947
28.933,-82.4761
28.9333,70.9667
28.9348,-81.2881
28.9353,70.9508
28.9391,107.7073
28.945,112.598
28.9451,-82.3781
28.9453,-95.3601
28.9483,53.6336
28.95,77.22
28.9594,-80.9406
28.9619,75.9569
28.9625,-13.5506
28.9642,-98.4957
28.97,79.41
28.9702,118.8593
28.9716,112.6413
28.9761,119.6403
28.978,117.152
28.98,76.195
28.98,77.71
28.98,79.4
28.9831,30.8492
28.9833,-10.0667
28.9833,77.9333
28.9833,78.4167
28.9838,-95.9601
28.9864,51.0375
28.99,77.022
28.9931,-82.4594
29.0011,-82.1953
29.01,79.51
29.0147,61.4503
29.0167,-110.1333
29.0186,-0.2578
29.0225,-81.2875
29.0249,-80.9652
29.0256,-95.3975
29.027,79.057
29.03,66.589
29.031,111.699
29.04,82.33
29.043,78.75
29.0437,79.2465
29.05,-13.5667
29.0508,57.9167
29.0516,-95.4521
29.0564,-9.4281
29.0656,58.4039
29.0667,31.0833
29.0669,15.7847
29.074,80.109
29.076,-82.2191
29.0767,119.5517
29.0769,48.0838
29.079,119.647
29.0833,30.9333
29.086,76.582
29.09,79.19
29.0989,-110.9542
29.0994,58.3436
29.1,75.97
29.1058,-82.2866
29.1081,21.2869
29.1085,-81.0137
29.1126,-82.0149
29.117,110.479
29.1208,78.6208
29.1268,15.9477
29.1269,54.0394
29.1278,77.4861
29.13,76.9
29.13,78.92
29.1322,48.1261
29.1409,113.1087
29.1431,30.9
29.1439,71.2592
29.1442,112.4347
29.145,77.61
29.1489,48.1057
29.15,75.7
29.15,78.4
29.1558,112.2456
29.16,79.06
29.1611,16.1436
29.1636,112.6811
29.1657,-81.0055
29.1667,-9.7333
29.1667,77.2167
29.17,78.02
29.17,79.16
29.1721,-95.4293
29.178,-82.1511
29.18,74.77
29.19,-108.1414
29.1928,54.3197
29.1966,76.0653
29.1995,-81.0982
29.2,-96.2723
29.2,25.5167
29.2017,52.6917
29.208,119.458
29.2152,-99.7782
29.22,78.58
29.22,78.95
29.22,79.52
29.2283,121.3483
29.23,77.02
29.2331,57.3397
29.2333,19.2167
29.2333,71.0667
29.235,56.5989
29.238,91.771
29.2442,-81.0465
29.2484,-94.8913
29.2494,77.2915
29.25,82.2167
29.25,88.8833
29.2628,-0.2389
29.2667,120.2167
29.267,75.995
29.2694,51.22
29.2739,53.2203
29.2739,76.8461
29.28,74.38
29.2833,34.9333
29.2833,78.8167
29.2861,30.8152
29.2903,56.9133
29.2917,117.1986
29.2982,68.9023
29.2985,-81.1014
29.3,80.6
29.3005,31.1683
29.3069,120.0753
29.3084,30.8441
29.316,76.1755
29.3167,76.3167
29.3177,-96.1022
29.3177,73.8989
29.3242,-100.9317
29.325,77.9194
29.33,78.38
29.339,104.779
29.3394,105.2875
29.3489,102.6767
29.35,47.6833
29.35,78.58
29.3606,51.0683
29.3675,30.8528
29.3683,-94.9941
29.3697,47.9783
29.37,78.13
29.3708,-100.8801
29.3833,-10.1667
29.3872,-95.2938
29.3872,75.3422
29.3875,76.97
29.3888,77.2793
29.3889,-95.1003
29.3906,109.9919
29.3919,79.4542
29.395,79.1264
29.3953,77.2053
29.3956,71.6836
29.406,77.308
29.4072,30.8667
29.4154,-94.9682
29.42,76.67
29.4225,111.1219
29.4273,77.8595
29.437,55.6802
29.4407,-95.4206
29.443,78.433
29.4447,30.7107
29.4467,75.6724
29.45,74.65
29.45,77.32
29.4548,-95.0589
29.4632,-98.5238
29.4767,76.4522
29.4768,113.4504
29.4778,-10.0158
29.4787,121.4368
29.4792,111.2975
29.4798,-95.3635
29.482,77.7
29.4833,95.5
29.4842,51.2369
29.4874,-95.1087
29.4888,74.0748
29.4896,119.337
29.4954,-98.6143
29.4992,53.3131
29.5,111.908
29.5001,-9.0501
29.5025,60.8558
29.505,110.7653
29.5085,-94.9888
29.5091,-98.3084
29.511,-95.1981
29.52,75.45
29.5203,76.8401
29.5205,-9.6664
29.5283,-9.8044
29.53,74.83
29.5317,-95.1188
29.5319,35.0056
29.5333,-8.85
29.5333,71.6333
29.5333,75.0167
29.5342,73.4477
29.5357,-95.4696
29.5389,-81.2457
29.5456,-95.8223
29.55,77.5833
29.552,103.766
29.5521,-98.3074
29.5545,-98.3404
29.5569,34.9517
29.5581,-95.3218
29.5619,111.035
29.563,-95.5365
29.5633,51.335
29.5634,-98.2115
29.5637,106.5504
29.5644,-104.4164
29.565,-98.2535
29.5667,76.7833
29.5687,-98.696
29.5751,-95.0235
29.5772,31.2906
29.58,-90.7059
29.58,72.2328
29.58,74.32
29.58,80.22
29.5802,105.058
29.5824,-95.7563
29.5833,77.4167
29.5839,50.5189
29.5866,-98.3132
29.5891,-97.9676
29.5935,-95.6358
29.5971,79.6591
29.5972,78.3153
29.5981,57.4383
29.5993,-9.877
29.6,120.8167
29.6008,55.5367
29.6097,73.1378
29.61,52.5425
29.6128,78.3425
29.6156,51.6567
29.6167,31.25
29.6167,76.1117
29.6167,77.65
29.6235,-95.733
29.6236,71.9167
29.6243,-90.751
29.6271,-95.5654
29.63,74.06
29.6341,-90.6733
29.6386,43.5014
29.6479,76.911
29.6493,-81.6705
29.6534,91.1719
29.6575,-95.1498
29.661,115.954
29.6611,-95.2285
29.6664,94.3628
29.6689,-95.0484
29.6705,-95.6596
29.676,115.681
29.6804,-82.3459
29.6833,75.575
29.686,76.989
29.6898,-95.1151
29.69,76.75
29.6917,72.5453
29.693,-95.8804
29.6948,-95.6658
29.697,75.2388
29.6994,-98.1148
29.6995,-98.4838
29.7,75.9
29.7,80.2167
29.7038,-98.6712
29.704,-95.4621
29.7041,-91.192
29.7139,112.53
29.7149,118.3376
29.7155,76.1341
29.7157,-95.4321
29.7167,-9.7167
29.7167,120.2333
29.7204,113.88
29.7209,112.4254
29.7282,-90.6362
29.7375,71.9575
29.7395,-95.7607
29.7425,24.5169
29.7428,-7.9725
29.7452,-95.2333
29.7467,-98.6376
29.749,78.024
29.75,76.55
29.75,78.53
29.7587,-94.9671
29.7663,-95.241
29.7683,52.7186
29.7756,52.4417
29.7779,-82.4832
29.7808,74.5226
29.7833,76.1833
29.7833,81.9333
29.7847,-98.7292
29.786,-95.3885
29.7882,-95.1724
29.7905,-95.8353
29.7914,-95.1144
29.7949,-90.8146
29.7994,75.6827
29.8,72.8333
29.8,77.87
29.8015,76.3998
29.8039,-81.3086
29.8091,77.7734
29.8153,39.8664
29.82,77.93
29.827,113.476
29.8348,75.5237
29.838,79.771
29.84,80.54
29.8402,112.9048
29.844,115.561
29.8447,-90.1021
29.8453,31.3333
29.8461,76.6608
29.8493,-90.0751
29.852,31.276
29.8525,51.5842
29.8554,-93.9264
29.8558,-90.0045
29.8595,95.7681
29.8603,121.6245
29.8667,-9.0667
29.8734,-97.9356
29.875,77.858
29.8761,-98.2611
29.8781,-90.0303
29.8785,-97.6831
29.8786,52.8067
29.8803,71.295
29.8828,57.7322
29.8833,40.2167
29.8871,-90.1126
29.8876,-90.0666
29.8976,-81.31
29.9,33.75
29.9006,-7.3203
29.9008,-90.3523
29.9014,-90.0279
29.9101,-90.0515
29.9102,76.1202
29.9123,-95.3784
29.9142,53.3058
29.9167,119.4167
29.9189,77.3044
29.92,73.88
29.9275,56.5764
29.93,75.57
29.9373,-90.2354
29.9374,-90.2031
29.9438,-89.966
29.945,78.163
29.9457,-93.9164
29.9477,74.7322
29.9504,74.9619
29.9504,74.9785
29.9585,-5.9151
29.9593,-90.2202
29.9609,-90.1554
29.9626,-90.3676
29.964,77.546
29.9649,104.7883
29.9654,-81.4896
29.9667,32.55
29.9667,76.8167
29.9697,40.2
29.9707,-94.0015
29.9751,-92.1265
29.9758,48.4722
29.9765,-93.9459
29.9777,-95.1953
29.9786,48.5189
29.9789,48.5206
29.98,76.58
29.9833,30.9667
29.9838,75.082
29.9856,122.2074
29.987,31.2118
29.9904,-81.6807
29.9906,75.3996
29.9921,-95.2655
29.9928,73.2536
29.9932,-97.8852
29.9958,77.04
29.9977,-90.178
29.9985,101.9569
30.0019,53.0033
30.0049,-91.8202
30.01,103.0415
30.0109,-90.2549
30.016,77.4
30.0167,100.2667
30.0198,76.1041
30.0298,-93.8406
30.0314,-9.5542
30.0315,-94.9158
30.032,31.1104
30.0323,74.8555
30.0331,70.64
30.0342,47.9294
30.0348,75.828
30.0398,-99.132
30.0419,72.3528
30.0444,31.2358
30.0472,-81.7853
30.05,-9.6833
30.05,121.15
30.0502,-81.9011
30.0511,120.5833
30.0542,50.1639
30.0547,54.3717
30.0553,119.95
30.0613,-95.383
30.0687,-89.9288
30.0694,71.1942
30.07,75.53
30.07,75.98
30.0731,-90.4758
30.074,-9.279
30.0758,-97.8487
30.0771,103.8484
30.0772,53.1328
30.08,-2.1
30.08,75.25
30.0833,-6.8667
30.0833,75.25
30.0849,-94.1451
30.0927,-81.4095
30.0951,-95.6194
30.0961,114.9804
30.0963,-91.9968
30.0972,-81.6175
30.0988,-81.7124
30.1,67.9378
30.1056,75.8855
30.1067,103.0133
30.1083,78.2972
30.1113,-97.3176
30.1167,31.1333
30.1191,75.0058
30.12,75.432
30.12,75.695
30.1226,-93.7607
30.1233,55.1172
30.1286,31.2422
30.129,104.627
30.1291,-93.9967
30.13,75.8
30.133,77.288
30.1333,9.5
30.1334,74.2001
30.1349,-85.5568
30.1356,-81.7674
30.136,31.715
30.1396,-91.954
30.1453,31.2343
30.15,10.45
30.15,76.19
30.15,78.78
30.1582,75.7178
30.1584,-96.3966
30.1592,72.6817
30.1601,31.3133
30.1667,121.2333
30.1675,-9.2322
30.168,77.301
30.1689,-81.8337
30.169,-85.7407
30.1692,31.0417
30.1706,-81.7041
30.1738,-95.5134
30.174,111.757
30.176,78.124
30.1765,-9.4886
30.1796,-81.7375
30.1833,67.0
30.1839,56.8075
30.1847,75.3362
30.19,74.499
30.1901,-82.6471
30.1962,35.7341
30.1978,71.4697
30.1995,-85.6003
30.1997,31.2053
30.2,74.67
30.201,-93.2111
30.2011,-81.3948
30.2011,115.039
30.2064,114.9003
30.2082,-92.0325
30.2129,75.0969
30.2132,-90.9234
30.2144,-9.3708
30.2167,-7.8
30.2167,75.6833
30.2175,-92.3752
30.22,78.78
30.2233,-92.6582
30.225,-8.3801
30.2268,-89.8043
30.228,74.9937
30.2286,-93.3566
30.23,74.9519
30.2333,-9.5333
30.2337,-85.637
30.237,-85.8776
30.2383,49.7075
30.2388,-97.5899
30.2415,31.411
30.2421,75.1666
30.25,-9.55
30.2506,75.8442
30.2523,75.7917
30.2558,19.1994
30.2562,-94.207
30.2594,51.9853
30.266,-98.8751
30.2667,-5.6667
30.267,120.153
30.2678,74.699
30.27,76.04
30.2764,-87.7017
30.2782,-81.4045
30.28,75.58
30.28,78.98
30.2805,75.0187
30.2833,31.2
30.2856,75.4602
30.2887,-89.7828
30.2908,-9.4661
30.291,108.9364
30.2911,57.0678
30.2941,31.0342
30.2979,75.3694
30.2981,73.0561
30.3,71.9333
30.3,76.9667
30.3005,-97.7522
30.3018,76.4579
30.3039,-93.2051
30.3065,31.7415
30.3084,-97.9629
30.311,74.8427
30.3126,-92.0388
30.3133,31.3214
30.3151,-90.9571
30.3155,75.0931
30.32,77.32
30.32,112.23
30.3229,74.9234
30.3238,-95.4824
30.328,113.443
30.3281,-89.3774
30.3306,-5.8381
30.3322,-81.6749
30.3331,77.9608
30.3342,-9.4972
30.3364,57.0994
30.3375,-81.4127
30.3391,74.7879
30.34,76.38
30.3413,75.5117
30.3442,73.3839
30.345,78.029
30.3469,48.2825
30.3504,74.7868
30.3526,-97.3883
30.3539,31.2007
30.3544,-97.9864
30.3562,-97.5227
30.3582,-91.1346
30.3598,-91.0672
30.36,-9.414
30.36,50.7839
30.3608,-89.1651
30.3611,51.1558
30.3654,-97.896
30.3658,-9.5381
30.3666,-88.5506
30.3685,75.8679
30.369,-91.0887
30.3692,102.8139
30.37,75.54
30.37,76.15
30.3701,73.2215
30.3736,-109.6864
30.3746,106.7903
30.3751,-90.0904
30.378,111.45
30.3791,-89.3707
30.38,-9.48
30.38,76.78
30.38,78.48
30.381,67.727
30.3811,30.5266
30.3833,-109.6833
30.3833,47.7
30.3835,-87.2946
30.3844,74.6394
30.3854,-86.3442
30.39,130.6511
30.3914,114.8949
30.3931,104.5465
30.395,-86.4701
30.3983,-87.665
30.3986,75.5614
30.4,-9.2167
30.4,-8.8833
30.4,74.663
30.4015,74.7365
30.4019,-91.002
30.403,74.025
30.4053,71.8681
30.407,74.5276
30.4082,-88.7861
30.4106,-88.6568
30.4111,55.9911
30.4122,30.8536
30.4158,-87.3027
30.4167,-107.9167
30.4167,-9.0333
30.4167,31.5667
30.4169,-87.0229
30.4174,-86.8907
30.4241,-88.5289
30.4255,-86.6222
30.426,111.761
30.4263,-87.2679
30.4274,-89.0704
30.4293,75.3813
30.4311,75.2206
30.4328,75.5261
30.4333,-9.6
30.4333,31.0569
30.4344,63.3183
30.4355,120.3645
30.4367,-88.815
30.438,77.624
30.4394,48.1817
30.4411,47.9725
30.4413,-87.1911
30.4417,74.4023
30.4419,75.0948
30.442,-91.1311
30.4426,-88.9514
30.4433,-97.679
30.4445,-86.6419
30.45,72.3667
30.45,77.73
30.45,78.08
30.4509,74.8829
30.4515,-97.6018
30.4519,-97.9908
30.4537,114.8724
30.4541,120.5545
30.4551,-84.2527
30.4555,120.4433
30.4564,106.6326
30.462,-87.312
30.4658,30.9308
30.4664,70.9656
30.4667,31.1833
30.468,77.774
30.4709,-88.9011
30.471,-8.8806
30.4717,53.6261
30.472,74.5898
30.4727,-87.2495
30.4743,-90.9593
30.4743,74.5166
30.4764,75.3306
30.4775,54.2128
30.481,-90.1122
30.4812,75.094
30.4833,-9.6333
30.4837,-115.95
30.4839,-5.8619
30.484,76.594
30.4867,76.8006
30.4876,75.6967
30.4882,75.1013
30.4904,-92.4191
30.4969,-8.8211
30.4969,77.7989
30.4973,120.6106
30.4998,-91.1081
30.5009,120.3413
30.5031,31.0058
30.5058,49.0742
30.5061,-90.4563
30.5063,-8.7931
30.5082,74.0905
30.5105,-97.8197
30.5118,-111.1234
30.5128,-97.7386
30.515,47.81
30.5167,75.8833
30.5205,-87.1899
30.5209,-87.8813
30.5252,-92.0816
30.5255,72.2398
30.5259,-87.2733
30.5267,75.2867
30.527,-97.6642
30.5271,75.3627
30.529,-86.4748
30.5308,-9.3283
30.5318,117.1153
30.5322,-89.6724
30.533,105.593
30.5333,120.6833
30.5396,-97.544
30.5406,-111.1205
30.547,31.2673
30.55,72.1328
30.55,77.3
30.555,79.565
30.5567,49.1897
30.558,-8.614
30.5586,31.01
30.5593,-91.0369
30.5619,75.19
30.5633,32.1155
30.5667,31.5
30.57,-8.4878
30.5718,74.8655
30.5728,-97.8618
30.5729,-97.4268
30.5731,113.3342
30.5735,-84.2055
30.5783,120.8193
30.5819,-88.2128
30.5822,-87.2906
30.5832,-91.1582
30.5833,2.8833
30.5833,32.2667
30.5833,74.9
30.5843,76.7572
30.5848,66.9948
30.5852,-96.2959
30.5872,76.8428
30.5919,75.2804
30.5934,114.3046
30.5942,50.2433
30.5964,51.5725
30.5985,75.1506
30.6,30.8167
30.6028,31.5372
30.6039,30.9021
30.6096,74.9143
30.6133,53.1928
30.6161,31.7353
30.6167,-111.05
30.6167,-8.2167
30.6175,-86.9636
30.6186,-106.5122
30.6188,-87.1667
30.62,-5.35
30.62,74.25
30.6218,120.7212
30.6263,-87.8816
30.6265,120.4417
30.6267,118.9861
30.6286,-87.0522
30.6294,18.3503
30.631,116.581
30.6333,-8.05
30.6333,75.9356
30.6333,120.5333
30.6338,31.0848
30.6344,120.3637
30.635,-81.5678
30.6364,74.9983
30.6408,-8.475
30.6492,48.6653
30.65,75.6
30.65,76.82
30.652,113.8274
30.6559,75.5389
30.6571,-81.4511
30.66,104.0633
30.6611,73.1083
30.664,113.167
30.6643,-91.1634
30.665,-96.3807
30.6654,117.4916
30.666,-97.6966
30.6672,51.5797
30.6687,31.5904
30.67,74.76
30.6708,73.6533
30.6709,76.3019
30.6715,75.3438
30.6726,75.18
30.675,75.456
30.6782,-88.1162
30.6801,30.9438
30.682,75.0195
30.6833,76.7
30.6881,75.0984
30.692,111.287
30.695,-9.825
30.6978,-6.4497
30.699,76.693
30.7,-8.15
30.7,76.22
30.7005,121.0104
30.7009,-95.5567
30.7086,74.4041
30.7142,31.2443
30.7167,-112.15
30.7167,-6.5333
30.7167,31.25
30.7167,75.65
30.7206,75.1718
30.725,75.275
30.7254,-87.8597
30.7264,-115.9903
30.7282,31.797
30.73,78.45
30.7306,76.6937
30.7322,130.9967
30.7333,72.65
30.7333,73.8167
30.7389,35.6072
30.74,76.65
30.74,76.8
30.7461,50.7461
30.7467,-7.9267
30.747,120.756
30.7477,-86.5785
30.75,76.78
30.7556,20.2253
30.7567,-81.5722
30.7583,49.705
30.7659,75.4172
30.7699,75.1218
30.772,76.7959
30.7735,-88.1301
30.7773,75.2494
30.78,74.8811
30.78,75.48
30.7812,-89.8633
30.7824,106.1281
30.7833,31.0
30.7833,120.3
30.7841,-112.518
30.79,76.5
30.7953,50.5653
30.7964,31.6261
30.8,31.8333
30.8019,75.8582
30.802,76.593
30.8057,31.207
30.8075,-6.1142
30.8092,73.4536
30.8108,56.5658
30.8189,75.1063
30.8194,-81.7216
30.82,76.35
30.82,78.2
30.82,108.4
30.821,111.789
30.822,75.174
30.8222,74.2611
30.8247,30.8153
30.8267,31.2226
30.8281,73.7383
30.8333,28.95
30.836,76.1932
30.8372,106.1106
30.8394,-83.9782
30.84,35.6
30.8433,-9.8186
30.8456,75.3307
30.8461,75.8623
30.8468,-93.2931
30.8469,75.8636
30.8479,-88.1004
30.8489,29.6117
30.8502,-83.2788
30.8617,31.9181
30.8622,74.9285
30.8694,55.2678
30.8706,105.3784
30.8758,75.7756
30.879,-84.205
30.88,-6.91
30.8833,73.6
30.8925,120.0875
30.8928,50.0928
30.8928,52.6889
30.8933,61.6789
30.8936,49.4086
30.8938,120.8009
30.8998,119.4097
30.9,31.2347
30.905,77.097
30.9052,-84.5732
30.9084,30.1485
30.91,75.85
30.9113,120.9573
30.9166,74.6
30.9167,-6.9167
30.9167,121.4547
30.918,113.957
30.9222,66.4447
30.9318,-83.2386
30.9333,117.7667
30.9337,75.3499
30.939,118.759
30.9412,120.8872
30.9414,31.2942
30.9438,31.5293
30.9456,75.2324
30.9504,101.9167
30.9522,20.1203
30.9549,46.9751
30.96,61.86
30.9639,73.9803
30.9647,30.7683
30.9648,71.217
30.9664,76.5331
30.9667,30.8667
30.9667,31.25
30.9686,31.1636
30.9694,120.8095
30.97,74.99
30.9711,72.4825
30.9735,30.9563
30.9753,41.0231
30.9769,31.88
30.9808,50.4214
30.9828,-110.3017
30.988,103.647
30.99,104.25
31.0,-9.6667
31.0038,75.3973
31.0107,121.0393
31.0158,47.4306
31.0167,-2.7333
31.0167,73.85
31.0181,33.0111
31.0206,109.4587
31.0234,31.6479
31.0238,111.9709
31.0275,-114.8353
31.0275,30.7128
31.03,75.78
31.0338,28.4333
31.0339,61.4878
31.0361,30.4694
31.0439,46.2575
31.0464,30.8546
31.05,-7.2167
31.05,31.3833
31.05,75.65
31.0525,-97.479
31.0527,76.1191
31.0537,75.9652
31.054,116.9507
31.0547,31.3756
31.0554,118.1057
31.0572,-97.6446
31.0606,-6.5556
31.0619,74.8228
31.0625,72.9542
31.0667,35.0333
31.07,77.18
31.0753,-97.7297
31.0754,31.4959
31.08,75.34
31.0833,67.1056
31.0847,118.1942
31.0883,31.5969
31.089,30.951
31.0928,-107.9964
31.0942,31.3
31.0959,29.7604
31.1,35.7
31.1006,30.3128
31.1033,74.9963
31.1033,77.1722
31.1062,30.6337
31.1068,-97.3891
31.1116,121.0518
31.1117,30.9458
31.1167,-5.1667
31.1167,74.45
31.1167,76.1333
31.1192,-97.914
31.1194,121.4519
31.1241,75.7724
31.1249,33.8006
31.1267,53.2592
31.127,104.167
31.127,104.398
31.1275,75.4781
31.1311,30.13
31.1333,75.65
31.1333,113.1167
31.1357,-97.7834
31.1422,30.645
31.1429,31.7826
31.143,97.17
31.1449,-81.4746
31.145,74.545
31.149,121.1962
31.15,72.6833
31.1591,-83.7708
31.16,-8.85
31.1663,74.9418
31.1667,31.8
31.1671,72.0898
31.169,112.5853
31.1725,74.0997
31.173,115.008
31.1731,121.2723
31.1736,-5.6733
31.1747,31.2204
31.1775,-81.3857
31.1797,75.6745
31.1806,31.8653
31.1833,32.0333
31.1833,35.7
31.1833,74.85
31.1887,75.9949
31.1899,77.6261
31.1975,29.8925
31.2,-9.65
31.205,16.5886
31.2074,74.6423
31.2093,107.4678
31.2108,-82.3579
31.2113,-81.4622
31.2119,34.1106
31.2142,121.3681
31.2154,76.1415
31.2157,75.6218
31.2167,-9.0833
31.2167,-8.25
31.22,75.77
31.2235,75.2041
31.2256,-7.6758
31.2286,121.4747
31.2294,74.7352
31.2333,-7.4333
31.2336,-85.407
31.2347,121.5064
31.2387,31.6538
31.2393,76.5025
31.2403,48.7011
31.2411,76.9358
31.2414,-6.1283
31.2442,-90.4716
31.2447,48.6594
31.25,-7.9833
31.25,32.3167
31.2528,130.6331
31.2569,75.4432
31.2589,34.7997
31.2611,35.2153
31.2625,32.3061
31.2633,56.8072
31.2667,-9.1833
31.2667,-6.5833
31.2667,113.6667
31.2694,72.3161
31.2725,34.2586
31.2725,75.3652
31.2728,130.2969
31.2753,49.6044
31.2782,74.9413
31.2792,130.9925
31.2795,74.6517
31.28,74.86
31.2808,34.2414
31.2858,-7.9656
31.2859,-4.2751
31.286,75.615
31.2883,-7.2372
31.2923,-92.4702
31.3,-110.9333
31.3,30.3
31.3,75.1764
31.3,120.6194
31.3047,48.6783
31.3074,-89.317
31.309,-6.028
31.3102,-86.4781
31.3167,-113.5369
31.3167,30.0667
31.3167,34.6167
31.3167,37.3667
31.3167,45.2833
31.3186,-110.9458
31.3217,-94.7277
31.322,120.985
31.3234,31.7612
31.3237,34.3476
31.3258,-109.5489
31.3271,113.58
31.3275,-85.8463
31.3297,31.7147
31.33,76.75
31.3333,27.2167
31.3333,73.4167
31.3333,104.2
31.3387,75.1969
31.3414,-92.4096
31.3417,69.4486
31.3428,34.3253
31.3444,34.3031
31.3453,74.6914
31.3477,-89.2359
31.35,105.0667
31.3514,-7.9508
31.3526,118.4331
31.3594,31.6865
31.36,119.815
31.3602,-109.5394
31.3618,76.0377
31.3624,-110.9336
31.3778,130.4419
31.3783,130.4416
31.38,75.38
31.3811,75.0996
31.3831,130.8519
31.3833,-8.3833
31.3833,71.4333
31.385,76.375
31.3881,113.5269
31.3925,34.7544
31.3992,74.716
31.4044,30.4164
31.4061,48.7944
31.4078,34.9722
31.4094,51.5736
31.4097,46.1717
31.41,56.2825
31.4167,31.8214
31.4167,34.5833
31.4167,73.0911
31.4169,130.3228
31.4182,-8.3784
31.4189,34.3517
31.4224,-6.5641
31.4236,-7.5208
31.4236,-6.0722
31.4239,75.0977
31.4279,-7.5253
31.4306,34.3717
31.4306,119.4788
31.4316,75.6561
31.4322,75.7148
31.4361,-4.2328
31.4422,130.9775
31.4424,-100.4504
31.4427,75.4985
31.4444,49.5314
31.4445,-97.7317
31.445,12.9831
31.4478,35.09
31.45,-9.3167
31.45,-7.4
31.45,-5.55
31.45,73.7067
31.4501,-97.1201
31.4508,-85.6473
31.4519,74.9278
31.452,-97.196
31.4525,-110.216
31.4589,75.4304
31.4606,48.0781
31.4624,-83.5203
31.4644,131.2283
31.4667,-7.6167
31.468,104.679
31.4737,-4.7424
31.476,92.051
31.48,-6.94
31.4811,48.435
31.4818,74.7927
31.4861,48.8756
31.4903,-4.4014
31.491,120.312
31.4957,-110.9885
31.4988,-97.2314
31.5,-8.1
31.5,-5.0167
31.5,131.05
31.5031,31.8411
31.5058,-7.7161
31.5065,-82.8544
31.5069,34.456
31.5081,50.8319
31.5125,31.8256
31.5131,-9.7697
31.5143,75.3457
31.5145,-8.7555
31.5147,-5.5328
31.515,75.9494
31.5167,74.3833
31.5177,75.3009
31.5209,45.2017
31.5211,130.5176
31.5228,34.5953
31.5228,130.7594
31.5247,49.8869
31.5281,34.4831
31.5286,35.0969
31.53,75.92
31.53,76.88
31.5333,-9.55
31.5333,-8.7667
31.5333,-2.4167
31.5333,74.9833
31.5339,-7.4872
31.5436,60.0372
31.5437,-91.3867
31.5456,-8.2967
31.5497,74.3436
31.55,25.16
31.55,34.5
31.55,73.8333
31.55,75.63
31.555,75.2656
31.5569,48.1894
31.558,106.005
31.5586,34.9761
31.5599,-97.1882
31.5617,-8.8944
31.563,-110.3153
31.564,121.174
31.5644,-7.6628
31.5661,72.6461
31.5667,73.1833
31.57,-9.01
31.5775,54.4369
31.5776,-84.1762
31.5793,-106.2632
31.5797,-7.3122
31.5803,-90.4432
31.5831,64.3692
31.5833,-9.5333
31.5833,-8.4833
31.585,-8.608
31.5875,73.6897
31.595,75.9684
31.5992,-81.8895
31.6,-7.85
31.6,130.55
31.6008,74.6056
31.6019,131.3786
31.6026,-97.0897
31.6033,55.4003
31.6047,74.5731
31.6061,34.7717
31.609,-8.4604
31.6108,25.9256
31.6117,130.3731
31.6125,75.5194
31.6134,-94.6528
31.6167,-2.2167
31.617,113.826
31.62,65.7158
31.621,-8.1303
31.6214,35.1022
31.6244,117.8902
31.6278,71.0625
31.6281,-6.9444
31.6283,48.6147
31.63,-8.0089
31.6331,49.8897
31.6345,-7.644
31.6347,-7.6444
31.6351,75.8389
31.6373,74.7572
31.6383,-106.2601
31.64,74.86
31.6503,-7.8361
